order_id,user_id,product_id,quantity,order_date,order_status,payment_method,unit_price,total_amount,discount,actual_payment,delivery_date,receive_date,review_score,review_content,order_date_date
O00007470,U001739,P000624,3,2025/12/30 22:38,已完成,微信支付,706.32,1975.05,319.99,1655.06,2026/1/1 22:38,2026/1/2 22:38,4,很满意,2025-12-30
O00007471,U004448,P000948,5,2025/9/13 22:38,已付款,信用卡,680.42,2904.68,295.0,2609.68,,,,,2025-09-13
O00007472,U001933,P000319,5,2026/1/24 22:38,已发货,支付宝,293.6,1350.63,398.87,951.76,2026/1/28 22:38,,,,2026-01-24
O00007473,U003813,P001127,5,2025/12/1 22:38,已完成,支付宝,1893.55,8203.27,1460.01,6743.26,2025/12/4 22:38,2025/12/7 22:38,4,,2025-12-01
O00007474,U000264,P000107,3,2025/11/18 22:38,已完成,微信支付,148.53,393.24,21.2,372.04,2025/11/22 22:38,2025/11/23 22:38,,,2025-11-18
O00007475,U001576,P001304,1,2026/1/2 22:38,已完成,支付宝,951.5,888.56,163.18,725.38,2026/1/7 22:38,2026/1/10 22:38,5,好评！,2026-01-02
O00007476,U004045,P000125,3,2025/12/18 22:38,已完成,花呗,1540.74,4552.67,1328.63,3224.04,2025/12/19 22:38,2025/12/21 22:38,4,好评！,2025-12-18
O00007477,U004436,P001991,5,2025/12/18 22:38,已发货,银行卡,2761.0,11984.55,2505.31,9479.24,2025/12/22 22:38,,,,2025-12-18
O00007478,U004564,P000886,1,2026/1/15 22:38,已付款,花呗,974.37,969.71,171.84,797.87,,,,,2026-01-15
O00007479,U002287,P001114,1,2026/2/17 22:38,已退款,花呗,844.61,750.32,195.54,554.78,,,,,2026-02-17
O00007480,U004596,P000012,2,2026/1/17 22:38,已完成,花呗,489.83,834.79,9.03,825.76,2026/1/20 22:38,2026/1/22 22:38,,,2026-01-17
O00007481,U004608,P001270,5,2026/2/3 22:38,已取消,微信支付,6293.07,29927.2,7917.74,22009.46,,,,,2026-02-03
O00007482,U004160,P001394,5,2025/9/6 22:38,已完成,银行卡,5688.46,28291.07,775.54,27515.53,2025/9/10 22:38,2025/9/11 22:38,5,物美价廉,2025-09-06
O00007483,U000741,P000984,1,2025/11/17 22:38,已完成,银行卡,90.0,89.81,0.46,89.35,2025/11/21 22:38,2025/11/24 22:38,5,很满意,2025-11-17
O00007484,U002030,P001505,5,2025/9/6 22:38,已发货,微信支付,127.91,558.05,13.8,544.25,2025/9/9 22:38,,,,2025-09-06
O00007485,U003174,P000970,3,2025/10/7 22:38,已完成,支付宝,447.28,1194.87,235.63,959.24,2025/10/8 22:38,2025/10/10 22:38,,,2025-10-07
O00007486,U002180,P000736,4,2026/2/27 22:38,已收货,微信支付,165.22,595.49,97.81,497.68,2026/3/2 22:38,2026/3/3 22:38,,,2026-02-27
O00007487,U002836,P001128,4,2025/10/6 22:38,已完成,支付宝,529.56,1850.01,413.23,1436.78,2025/10/11 22:38,2025/10/13 22:38,5,物美价廉,2025-10-06
O00007488,U001688,P000024,5,2026/2/18 22:38,已发货,花呗,918.72,4236.57,945.35,3291.22,2026/2/19 22:38,,,,2026-02-18
O00007489,U004258,P000345,1,2025/11/7 22:38,已完成,微信支付,624.46,563.9,56.27,507.63,2025/11/10 22:38,2025/11/12 22:38,,,2025-11-07
O00007490,U000566,P000252,1,2025/10/7 22:38,已完成,微信支付,728.33,727.65,204.22,523.43,2025/10/10 22:38,2025/10/11 22:38,4,下次还会购买,2025-10-07
O00007491,U002089,P000880,4,2026/1/14 22:38,已完成,银行卡,466.3,1688.13,414.17,1273.96,2026/1/15 22:38,2026/1/17 22:38,,,2026-01-14
O00007492,U002882,P001621,4,2025/10/8 22:38,已完成,信用卡,875.04,3279.38,715.86,2563.52,2025/10/13 22:38,2025/10/15 22:38,4,,2025-10-08
O00007493,U001245,P000789,5,2025/9/16 22:38,已退款,信用卡,4448.25,20886.35,2149.91,18736.44,,,,,2025-09-16
O00007494,U000622,P001774,2,2025/11/26 22:38,已取消,支付宝,301.78,558.99,17.91,541.08,,,,,2025-11-26
O00007495,U000462,P001405,1,2025/10/12 22:38,已发货,微信支付,1131.71,1097.27,198.3,898.97,2025/10/14 22:38,,,,2025-10-12
O00007496,U003993,P000342,5,2025/9/21 22:38,已收货,花呗,781.15,3616.71,582.92,3033.79,2025/9/23 22:38,2025/9/26 22:38,,,2025-09-21
O00007497,U000735,P000041,3,2026/2/26 22:38,已完成,微信支付,1769.45,4988.4,20.27,4968.13,2026/3/2 22:38,2026/3/3 22:38,4,物美价廉,2026-02-26
O00007498,U002333,P000696,1,2025/11/24 22:38,已完成,微信支付,920.41,792.72,7.32,785.4,2025/11/29 22:38,2025/12/1 22:38,5,,2025-11-24
O00007499,U004806,P001666,5,2025/9/9 22:38,已完成,银行卡,267.87,1206.81,277.52,929.29,2025/9/11 22:38,2025/9/13 22:38,,,2025-09-09
O00007500,U004807,P001644,1,2025/9/24 22:38,已完成,花呗,1515.87,1371.55,158.62,1212.93,2025/9/25 22:38,2025/9/28 22:38,4,物美价廉,2025-09-24
O00007501,U003388,P000997,2,2025/10/17 22:38,已发货,花呗,4350.61,7600.81,461.86,7138.95,2025/10/20 22:38,,,,2025-10-17
O00007502,U001233,P000284,2,2025/9/17 22:38,已收货,信用卡,678.48,1351.44,67.53,1283.91,2025/9/19 22:38,2025/9/22 22:38,,,2025-09-17
O00007503,U003806,P000740,1,2026/1/25 22:38,已发货,花呗,334.02,312.99,63.71,249.28,2026/1/29 22:38,,,,2026-01-25
O00007504,U004414,P001588,1,2025/10/16 22:38,已完成,信用卡,1194.99,1022.23,87.95,934.28,2025/10/17 22:38,2025/10/18 22:38,,,2025-10-16
O00007505,U003806,P001217,3,2025/11/8 22:38,已收货,花呗,5563.3,15119.86,1473.74,13646.12,2025/11/12 22:38,2025/11/13 22:38,,,2025-11-08
O00007506,U003168,P001434,3,2026/2/28 22:38,已收货,微信支付,612.62,1753.05,253.71,1499.34,2026/3/3 22:38,2026/3/5 22:38,,,2026-02-28
O00007507,U001214,P000327,5,2026/3/1 22:38,已取消,支付宝,963.65,4552.16,602.93,3949.23,,,,,2026-03-01
O00007508,U003565,P000325,3,2025/9/9 22:38,已取消,花呗,25.21,66.28,16.7,49.58,,,,,2025-09-09
O00007509,U003095,P000858,5,2025/11/2 22:38,已发货,信用卡,1004.22,4583.44,772.02,3811.42,2025/11/5 22:38,,,,2025-11-02
O00007510,U003054,P000781,5,2025/11/25 22:38,已完成,支付宝,153.93,702.2,198.57,503.63,2025/11/26 22:38,2025/11/27 22:38,5,,2025-11-25
O00007511,U002086,P001577,3,2026/1/20 22:38,已完成,花呗,386.67,1099.22,124.83,974.39,2026/1/24 22:38,2026/1/27 22:38,5,很满意,2026-01-20
O00007512,U001879,P000219,1,2025/12/10 22:38,已完成,支付宝,525.4,486.58,121.7,364.88,2025/12/12 22:38,2025/12/13 22:38,,,2025-12-10
O00007513,U000387,P000401,4,2025/10/9 22:38,已收货,支付宝,18.12,71.24,14.3,56.94,2025/10/11 22:38,2025/10/14 22:38,,,2025-10-09
O00007514,U000606,P001418,5,2025/9/30 22:38,已退款,银行卡,211.73,1011.18,298.37,712.81,,,,,2025-09-30
O00007515,U002468,P000525,3,2025/11/21 22:38,已完成,花呗,995.88,2898.37,287.33,2611.04,2025/11/22 22:38,2025/11/23 22:38,5,,2025-11-21
O00007516,U002506,P000890,3,2026/1/19 22:38,已收货,银行卡,432.83,1234.24,272.41,961.83,2026/1/21 22:38,2026/1/23 22:38,,,2026-01-19
O00007517,U002420,P001687,1,2026/2/6 22:38,已完成,信用卡,116.48,101.6,19.86,81.74,2026/2/9 22:38,2026/2/12 22:38,5,,2026-02-06
O00007518,U002385,P001302,1,2025/12/24 22:38,已完成,银行卡,876.83,778.44,157.21,621.23,2025/12/28 22:38,2025/12/29 22:38,,,2025-12-24
O00007519,U002898,P001762,2,2025/10/3 22:38,已付款,银行卡,4233.74,7470.7,1529.4,5941.3,,,,,2025-10-03
O00007520,U003415,P001673,2,2026/1/18 22:38,已发货,微信支付,909.22,1651.36,121.83,1529.53,2026/1/23 22:38,,,,2026-01-18
O00007521,U000117,P000458,3,2025/11/27 22:38,待付款,花呗,765.81,1987.73,140.46,1847.27,,,,,2025-11-27
O00007522,U003395,P001592,3,2026/2/13 22:38,已发货,微信支付,1056.79,2840.57,370.44,2470.13,2026/2/16 22:38,,,,2026-02-13
O00007523,U004096,P001209,4,2025/9/9 22:38,已完成,信用卡,754.11,2962.27,252.9,2709.37,2025/9/11 22:38,2025/9/12 22:38,4,包装很好,2025-09-09
O00007524,U003368,P000274,4,2025/12/23 22:38,已收货,支付宝,882.74,3352.29,162.35,3189.94,2025/12/28 22:38,2025/12/30 22:38,,,2025-12-23
O00007525,U002090,P000547,1,2026/1/23 22:38,已收货,信用卡,1590.31,1498.92,423.26,1075.66,2026/1/28 22:38,2026/1/29 22:38,,,2026-01-23
O00007526,U000574,P001782,3,2025/12/4 22:38,已收货,银行卡,894.1,2415.03,273.94,2141.09,2025/12/7 22:38,2025/12/8 22:38,,,2025-12-04
O00007527,U004333,P000310,3,2026/2/17 22:38,已发货,花呗,376.51,971.66,42.04,929.62,2026/2/20 22:38,,,,2026-02-17
O00007528,U004276,P001956,3,2025/10/2 22:38,已完成,微信支付,270.43,745.52,43.48,702.04,2025/10/6 22:38,2025/10/9 22:38,4,好评！,2025-10-02
O00007529,U004156,P001995,4,2025/12/22 22:38,已收货,银行卡,6726.89,26043.43,4015.73,22027.7,2025/12/26 22:38,2025/12/29 22:38,,,2025-12-22
O00007530,U003059,P000517,5,2025/9/20 22:38,已完成,支付宝,172.15,740.63,62.77,677.86,2025/9/21 22:38,2025/9/22 22:38,4,下次还会购买,2025-09-20
O00007531,U004560,P001007,5,2025/10/26 22:38,已发货,支付宝,870.09,4126.0,1034.44,3091.56,2025/10/30 22:38,,,,2025-10-26
O00007532,U002788,P000169,2,2025/11/20 22:38,已收货,支付宝,679.53,1286.38,151.84,1134.54,2025/11/21 22:38,2025/11/23 22:38,,,2025-11-20
O00007533,U001490,P001212,5,2025/9/10 22:38,已完成,信用卡,373.84,1612.84,357.12,1255.72,2025/9/13 22:38,2025/9/16 22:38,4,,2025-09-10
O00007534,U000709,P000266,2,2025/10/30 22:38,已收货,支付宝,157.15,282.91,26.72,256.19,2025/11/4 22:38,2025/11/7 22:38,,,2025-10-30
O00007535,U002291,P000142,5,2025/12/9 22:38,已发货,花呗,698.24,3023.5,6.51,3016.99,2025/12/10 22:38,,,,2025-12-09
O00007536,U004581,P001873,2,2025/11/28 22:38,已取消,信用卡,700.79,1220.08,196.94,1023.14,,,,,2025-11-28
O00007537,U001824,P001829,1,2025/9/13 22:38,已收货,银行卡,615.78,610.92,35.41,575.51,2025/9/16 22:38,2025/9/19 22:38,,,2025-09-13
O00007538,U002358,P001075,1,2025/10/18 22:38,已取消,银行卡,878.53,833.83,37.28,796.55,,,,,2025-10-18
O00007539,U004821,P000214,4,2026/1/10 22:38,已退款,银行卡,1052.0,4067.1,107.19,3959.91,,,,,2026-01-10
O00007540,U002620,P001922,4,2025/11/24 22:38,已收货,支付宝,735.47,2663.79,663.23,2000.56,2025/11/28 22:38,2025/12/1 22:38,,,2025-11-24
O00007541,U004011,P000853,3,2026/1/12 22:38,已收货,微信支付,845.59,2269.64,392.43,1877.21,2026/1/14 22:38,2026/1/16 22:38,,,2026-01-12
O00007542,U004334,P000303,1,2026/1/13 22:38,已发货,信用卡,213.44,211.47,42.94,168.53,2026/1/16 22:38,,,,2026-01-13
O00007543,U002087,P001017,4,2026/1/1 22:38,已完成,信用卡,1269.98,4914.09,851.04,4063.05,2026/1/6 22:38,2026/1/8 22:38,4,很满意,2026-01-01
O00007544,U000077,P000341,2,2026/2/12 22:38,已发货,花呗,236.92,421.66,71.08,350.58,2026/2/17 22:38,,,,2026-02-12
O00007545,U002626,P001428,1,2025/10/4 22:38,已发货,银行卡,1165.71,1068.91,241.48,827.43,2025/10/7 22:38,,,,2025-10-04
O00007546,U004115,P001044,1,2025/9/8 22:38,已完成,支付宝,6643.71,6310.93,1787.81,4523.12,2025/9/11 22:38,2025/9/14 22:38,4,物美价廉,2025-09-08
O00007547,U001086,P000474,2,2025/9/11 22:38,已收货,支付宝,143.52,263.89,20.2,243.69,2025/9/14 22:38,2025/9/15 22:38,,,2025-09-11
O00007548,U002387,P000042,2,2026/1/1 22:38,已发货,支付宝,830.52,1446.04,274.76,1171.28,2026/1/4 22:38,,,,2026-01-01
O00007549,U000970,P000217,1,2026/1/13 22:38,已发货,支付宝,4976.6,4951.91,1138.16,3813.75,2026/1/18 22:38,,,,2026-01-13
O00007550,U003016,P000125,3,2026/1/3 22:38,已发货,支付宝,1540.74,4086.57,878.47,3208.1,2026/1/4 22:38,,,,2026-01-03
O00007551,U003770,P001161,1,2025/10/18 22:38,已发货,银行卡,974.78,840.61,188.44,652.17,2025/10/20 22:38,,,,2025-10-18
O00007552,U002746,P001705,1,2026/1/20 22:38,已完成,银行卡,5335.82,5241.67,1353.5,3888.17,2026/1/23 22:38,2026/1/24 22:38,5,好评！,2026-01-20
O00007553,U003429,P000463,3,2025/9/16 22:38,已完成,信用卡,782.32,2120.35,366.53,1753.82,2025/9/20 22:38,2025/9/22 22:38,5,,2025-09-16
O00007554,U000141,P001711,1,2025/12/19 22:38,已取消,花呗,1288.52,1277.84,97.02,1180.82,,,,,2025-12-19
O00007555,U002680,P001741,2,2025/11/28 22:38,已退款,支付宝,75.19,132.65,9.11,123.54,,,,,2025-11-28
O00007556,U000994,P001249,5,2025/11/27 22:38,已收货,微信支付,616.9,2675.42,701.02,1974.4,2025/11/28 22:38,2025/12/1 22:38,,,2025-11-27
O00007557,U004258,P000692,2,2026/2/26 22:38,已付款,信用卡,443.6,879.44,250.97,628.47,,,,,2026-02-26
O00007558,U002674,P000970,3,2025/10/1 22:38,已完成,花呗,447.28,1173.73,133.48,1040.25,2025/10/4 22:38,2025/10/6 22:38,4,包装很好,2025-10-01
O00007559,U004329,P001730,3,2026/1/15 22:38,已付款,信用卡,1175.62,3080.2,231.57,2848.63,,,,,2026-01-15
O00007560,U004234,P000010,3,2025/11/1 22:38,已完成,银行卡,885.81,2447.17,73.95,2373.22,2025/11/5 22:38,2025/11/8 22:38,,,2025-11-01
O00007561,U001705,P000090,1,2026/1/2 22:38,已完成,信用卡,402.97,374.04,1.69,372.35,2026/1/3 22:38,2026/1/6 22:38,4,好评！,2026-01-02
O00007562,U004344,P000423,3,2026/1/30 22:38,已付款,银行卡,709.56,2001.19,61.5,1939.69,,,,,2026-01-30
O00007563,U003278,P001960,2,2025/10/15 22:38,已完成,支付宝,439.04,754.44,226.23,528.21,2025/10/20 22:38,2025/10/21 22:38,,,2025-10-15
O00007564,U002497,P001292,2,2026/1/23 22:38,已发货,银行卡,7079.99,12482.39,148.16,12334.23,2026/1/28 22:38,,,,2026-01-23
O00007565,U002063,P000413,3,2026/2/18 22:38,已收货,银行卡,6977.43,19836.8,5142.22,14694.58,2026/2/20 22:38,2026/2/21 22:38,,,2026-02-18
O00007566,U000573,P001904,5,2025/9/17 22:38,已付款,微信支付,952.19,4094.98,592.73,3502.25,,,,,2025-09-17
O00007567,U004968,P001997,3,2026/2/4 22:38,已收货,微信支付,2927.95,7678.62,1963.46,5715.16,2026/2/8 22:38,2026/2/9 22:38,,,2026-02-04
O00007568,U000070,P000472,2,2025/12/14 22:38,已收货,信用卡,575.73,1078.15,136.28,941.87,2025/12/16 22:38,2025/12/17 22:38,,,2025-12-14
O00007569,U003978,P000185,1,2025/12/6 22:38,已完成,支付宝,719.69,698.35,102.3,596.05,2025/12/11 22:38,2025/12/13 22:38,,,2025-12-06
O00007570,U004883,P000361,4,2025/9/10 22:38,已发货,支付宝,491.75,1823.22,361.86,1461.36,2025/9/11 22:38,,,,2025-09-10
O00007571,U000234,P001823,4,2026/2/21 22:38,已完成,银行卡,700.79,2439.24,662.03,1777.21,2026/2/26 22:38,2026/2/28 22:38,4,下次还会购买,2026-02-21
O00007572,U003016,P000020,5,2025/11/14 22:38,已收货,信用卡,703.56,3169.36,736.61,2432.75,2025/11/19 22:38,2025/11/20 22:38,,,2025-11-14
O00007573,U004216,P000907,2,2025/10/29 22:38,已发货,信用卡,72.95,141.69,7.03,134.66,2025/10/31 22:38,,,,2025-10-29
O00007574,U000193,P001001,3,2025/12/5 22:38,已完成,支付宝,816.27,2252.17,514.47,1737.7,2025/12/10 22:38,2025/12/12 22:38,4,包装很好,2025-12-05
O00007575,U004556,P000592,2,2025/9/20 22:38,已收货,信用卡,150.14,283.15,74.58,208.57,2025/9/21 22:38,2025/9/23 22:38,,,2025-09-20
O00007576,U002105,P001316,1,2026/1/22 22:38,已发货,花呗,1432.8,1229.86,91.03,1138.83,2026/1/24 22:38,,,,2026-01-22
O00007577,U004572,P001174,4,2026/3/1 22:38,已取消,花呗,474.83,1628.39,95.58,1532.81,,,,,2026-03-01
O00007578,U003500,P001582,1,2026/2/3 22:38,已完成,信用卡,7469.01,6627.73,407.68,6220.05,2026/2/4 22:38,2026/2/7 22:38,,,2026-02-03
O00007579,U004144,P000445,2,2025/10/22 22:38,已收货,微信支付,642.24,1260.39,206.01,1054.38,2025/10/27 22:38,2025/10/28 22:38,,,2025-10-22
O00007580,U000129,P001608,4,2025/11/19 22:38,已付款,信用卡,782.85,2664.13,61.62,2602.51,,,,,2025-11-19
O00007581,U001894,P000660,3,2026/2/24 22:38,已完成,花呗,295.9,754.57,225.25,529.32,2026/3/1 22:38,2026/3/4 22:38,4,很满意,2026-02-24
O00007582,U003155,P001536,2,2026/1/3 22:38,待付款,信用卡,96.8,193.25,54.08,139.17,,,,,2026-01-03
O00007583,U004525,P001319,3,2025/9/19 22:38,已完成,微信支付,5492.57,14084.07,4105.77,9978.3,2025/9/20 22:38,2025/9/21 22:38,,,2025-09-19
O00007584,U002379,P001685,4,2026/1/28 22:38,已收货,信用卡,213.77,772.51,111.85,660.66,2026/1/30 22:38,2026/2/2 22:38,,,2026-01-28
O00007585,U002605,P000568,2,2026/2/4 22:38,已发货,银行卡,484.32,837.04,46.34,790.7,2026/2/7 22:38,,,,2026-02-04
O00007586,U000766,P000236,4,2025/12/17 22:38,已完成,信用卡,633.92,2358.6,593.96,1764.64,2025/12/20 22:38,2025/12/23 22:38,5,,2025-12-17
O00007587,U003682,P001447,4,2025/12/17 22:38,已发货,微信支付,428.5,1663.99,436.41,1227.58,2025/12/22 22:38,,,,2025-12-17
O00007588,U000180,P001514,2,2025/11/23 22:38,已完成,花呗,748.31,1429.13,170.37,1258.76,2025/11/24 22:38,2025/11/25 22:38,4,,2025-11-23
O00007589,U003279,P001694,5,2025/12/14 22:38,已完成,信用卡,1392.17,6183.53,1353.03,4830.5,2025/12/15 22:38,2025/12/17 22:38,5,下次还会购买,2025-12-14
O00007590,U001405,P001291,1,2025/12/30 22:38,已发货,花呗,381.99,354.59,82.92,271.67,2026/1/1 22:38,,,,2025-12-30
O00007591,U000901,P000600,3,2025/12/23 22:38,已完成,花呗,1384.73,4075.57,780.2,3295.37,2025/12/28 22:38,2025/12/31 22:38,5,包装很好,2025-12-23
O00007592,U000539,P000760,4,2025/10/1 22:38,已完成,花呗,379.09,1344.07,353.06,991.01,2025/10/2 22:38,2025/10/4 22:38,,,2025-10-01
O00007593,U003687,P001368,4,2025/10/3 22:38,已完成,信用卡,394.26,1374.97,81.94,1293.03,2025/10/8 22:38,2025/10/11 22:38,,,2025-10-03
O00007594,U003922,P000871,2,2025/10/21 22:38,已完成,花呗,566.63,1124.7,142.26,982.44,2025/10/26 22:38,2025/10/27 22:38,5,好评！,2025-10-21
O00007595,U001252,P001387,3,2025/11/25 22:38,已付款,花呗,5384.28,14937.55,3554.62,11382.93,,,,,2025-11-25
O00007596,U000620,P001277,1,2025/10/5 22:38,已发货,支付宝,401.11,365.42,80.67,284.75,2025/10/10 22:38,,,,2025-10-05
O00007597,U001705,P000596,5,2026/2/25 22:38,已发货,微信支付,707.63,3100.48,799.15,2301.33,2026/2/26 22:38,,,,2026-02-25
O00007598,U000323,P001486,4,2025/9/10 22:38,已取消,支付宝,120.41,449.69,117.84,331.85,,,,,2025-09-10
O00007599,U001750,P000983,2,2025/11/25 22:38,已付款,信用卡,262.61,476.04,96.37,379.67,,,,,2025-11-25
O00007600,U002875,P001437,4,2025/12/8 22:38,已完成,微信支付,412.45,1530.79,412.63,1118.16,2025/12/10 22:38,2025/12/11 22:38,4,下次还会购买,2025-12-08
O00007601,U003643,P000207,4,2026/1/22 22:38,已完成,信用卡,566.27,2166.59,151.81,2014.78,2026/1/24 22:38,2026/1/26 22:38,5,很满意,2026-01-22
O00007602,U001432,P000980,5,2026/1/22 22:38,已收货,微信支付,7605.64,36281.59,803.51,35478.08,2026/1/25 22:38,2026/1/26 22:38,,,2026-01-22
O00007603,U000261,P001754,3,2025/11/4 22:38,已完成,信用卡,837.01,2454.74,718.81,1735.93,2025/11/7 22:38,2025/11/8 22:38,5,物美价廉,2025-11-04
O00007604,U004250,P000381,5,2026/1/23 22:38,已收货,银行卡,139.96,685.78,123.75,562.03,2026/1/25 22:38,2026/1/27 22:38,,,2026-01-23
O00007605,U004656,P001036,5,2026/2/19 22:38,已收货,支付宝,361.69,1748.83,306.43,1442.4,2026/2/24 22:38,2026/2/25 22:38,,,2026-02-19
O00007606,U000288,P000692,1,2025/12/18 22:38,已完成,银行卡,443.6,387.82,98.48,289.34,2025/12/22 22:38,2025/12/23 22:38,4,,2025-12-18
O00007607,U004844,P001527,4,2026/1/1 22:38,已完成,支付宝,832.21,3043.33,39.26,3004.07,2026/1/4 22:38,2026/1/5 22:38,4,好评！,2026-01-01
O00007608,U004335,P000215,5,2025/10/22 22:38,已收货,信用卡,4674.49,20434.09,2272.25,18161.84,2025/10/25 22:38,2025/10/27 22:38,,,2025-10-22
O00007609,U000761,P000915,4,2025/9/16 22:38,已收货,支付宝,3562.82,12807.97,768.49,12039.48,2025/9/19 22:38,2025/9/22 22:38,,,2025-09-16
O00007610,U001382,P000033,3,2026/2/14 22:38,已完成,信用卡,691.61,1775.03,499.2,1275.83,2026/2/19 22:38,2026/2/22 22:38,5,,2026-02-14
O00007611,U000296,P001433,2,2025/12/21 22:38,已完成,信用卡,62.34,117.48,5.2,112.28,2025/12/24 22:38,2025/12/26 22:38,4,下次还会购买,2025-12-21
O00007612,U000403,P001919,4,2026/2/11 22:38,已收货,信用卡,276.49,943.43,277.26,666.17,2026/2/15 22:38,2026/2/16 22:38,,,2026-02-11
O00007613,U004483,P000145,3,2026/1/26 22:38,已完成,信用卡,122.87,346.2,57.41,288.79,2026/1/30 22:38,2026/2/1 22:38,,,2026-01-26
O00007614,U000111,P000160,3,2026/2/17 22:38,已完成,信用卡,1777.94,5017.17,1498.53,3518.64,2026/2/21 22:38,2026/2/24 22:38,,,2026-02-17
O00007615,U000272,P000086,4,2025/12/24 22:38,已取消,信用卡,782.71,3036.28,238.34,2797.94,,,,,2025-12-24
O00007616,U002163,P001058,1,2025/12/2 22:38,已付款,银行卡,647.44,566.83,137.52,429.31,,,,,2025-12-02
O00007617,U003260,P000358,5,2025/12/10 22:38,已付款,信用卡,892.83,4223.87,53.63,4170.24,,,,,2025-12-10
O00007618,U000395,P001484,5,2025/11/18 22:38,待付款,支付宝,2639.88,11558.18,103.39,11454.79,,,,,2025-11-18
O00007619,U000033,P000385,5,2025/11/19 22:38,已发货,信用卡,1510.38,7276.31,745.32,6530.99,2025/11/20 22:38,,,,2025-11-19
O00007620,U003912,P001359,1,2025/12/21 22:38,已完成,信用卡,481.54,413.65,100.04,313.61,2025/12/24 22:38,2025/12/27 22:38,,,2025-12-21
O00007621,U003976,P001213,4,2025/12/25 22:38,已发货,信用卡,34.47,133.44,39.11,94.33,2025/12/27 22:38,,,,2025-12-25
O00007622,U001936,P001746,5,2025/12/3 22:38,已发货,支付宝,1820.18,8641.88,2533.92,6107.96,2025/12/6 22:38,,,,2025-12-03
O00007623,U002163,P000621,4,2025/11/4 22:38,已发货,花呗,720.61,2685.33,304.49,2380.84,2025/11/9 22:38,,,,2025-11-04
O00007624,U000445,P001402,1,2025/9/15 22:38,已完成,支付宝,1416.45,1249.42,125.88,1123.54,2025/9/18 22:38,2025/9/21 22:38,5,物美价廉,2025-09-15
O00007625,U002586,P001726,2,2025/11/8 22:38,已完成,信用卡,1891.54,3717.32,768.52,2948.8,2025/11/12 22:38,2025/11/13 22:38,5,很满意,2025-11-08
O00007626,U001552,P000037,1,2026/1/26 22:38,已收货,微信支付,1759.16,1674.77,277.13,1397.64,2026/1/31 22:38,2026/2/2 22:38,,,2026-01-26
O00007627,U001646,P000321,1,2026/2/21 22:38,已收货,微信支付,752.07,660.78,94.57,566.21,2026/2/23 22:38,2026/2/24 22:38,,,2026-02-21
O00007628,U003175,P001154,3,2026/3/5 22:38,已取消,信用卡,489.97,1296.95,215.7,1081.25,,,,,2026-03-05
O00007629,U002564,P000100,2,2025/10/14 22:38,已完成,微信支付,472.03,866.77,110.16,756.61,2025/10/17 22:38,2025/10/18 22:38,5,好评！,2025-10-14
O00007630,U003037,P001552,3,2026/2/28 22:38,已发货,银行卡,866.39,2491.48,25.33,2466.15,2026/3/4 22:38,,,,2026-02-28
O00007631,U003189,P000695,3,2025/11/30 22:38,已完成,微信支付,4504.55,12780.7,2671.94,10108.76,2025/12/1 22:38,2025/12/2 22:38,4,很满意,2025-11-30
