behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00018899,U001125,P000985,浏览,2026-03-03 16:14:36,454
B00018900,U001600,P000190,点击,2026-01-12 05:16:36,42
B00018901,U004531,P001651,点击,2026-01-04 13:23:36,511
B00018902,U000239,P000979,浏览,2025-12-21 06:57:36,206
B00018903,U001148,P000572,点击,2026-02-03 05:21:36,121
B00018904,U004614,P000421,收藏,2026-01-07 01:46:36,0
B00018905,U003909,P000802,浏览,2026-02-21 22:54:36,530
B00018906,U004245,P001281,点击,2025-12-26 13:47:36,69
B00018907,U002105,P001321,浏览,2026-01-18 06:34:36,318
B00018908,U002204,P001759,浏览,2026-01-15 14:43:36,279
B00018909,U003669,P001640,浏览,2026-02-27 17:32:36,171
B00018910,U004632,P001452,点击,2026-02-11 03:47:36,78
B00018911,U002163,P000803,浏览,2026-02-24 05:28:36,31
B00018912,U003606,P001179,点击,2026-02-09 09:26:36,167
B00018913,U004462,P000661,浏览,2026-01-04 18:17:36,5
B00018914,U003566,P001224,点击,2026-02-19 20:30:36,43
B00018915,U003618,P001362,收藏,2025-12-19 01:05:36,0
B00018916,U002934,P000279,加购,2026-02-28 22:43:36,0
B00018917,U003109,P000553,收藏,2026-02-06 23:33:36,0
B00018918,U000465,P000255,点击,2026-02-27 18:14:36,97
B00018919,U002035,P000477,收藏,2026-02-14 15:10:36,0
B00018920,U002895,P000464,点击,2026-03-02 11:36:36,410
B00018921,U002786,P001458,浏览,2026-01-15 07:55:36,489
B00018922,U002921,P000505,收藏,2026-01-27 04:52:36,0
B00018923,U000811,P000202,浏览,2026-02-11 01:16:36,299
B00018924,U000399,P000465,收藏,2026-02-13 18:02:36,0
B00018925,U001076,P000534,加购,2026-02-13 12:20:36,0
B00018926,U002820,P001064,加购,2026-01-14 11:46:36,0
B00018927,U001863,P001154,加购,2025-12-05 01:21:36,0
B00018928,U003280,P001834,浏览,2026-01-01 10:24:36,318
B00018929,U000886,P001438,浏览,2026-02-24 09:00:36,219
B00018930,U002567,P000172,浏览,2026-02-22 13:15:36,394
B00018931,U003241,P000231,浏览,2026-01-19 02:45:36,96
B00018932,U001674,P000237,浏览,2026-02-27 16:14:36,235
B00018933,U002750,P000595,浏览,2026-01-21 15:16:36,337
B00018934,U001985,P000010,收藏,2026-01-28 16:45:36,0
B00018935,U001692,P000084,点击,2026-02-07 08:28:36,208
B00018936,U004154,P001471,收藏,2026-02-01 09:11:36,0
B00018937,U003768,P000920,浏览,2026-01-07 09:51:36,539
B00018938,U000658,P001926,浏览,2026-02-17 17:12:36,335
B00018939,U003257,P000379,浏览,2025-12-06 07:14:36,529
B00018940,U004055,P001069,加购,2026-02-24 07:19:36,0
B00018941,U001511,P000637,浏览,2025-12-13 08:01:36,135
B00018942,U001069,P001682,浏览,2026-03-04 13:47:36,307
B00018943,U001386,P001680,收藏,2026-01-19 12:28:36,0
B00018944,U002615,P000502,收藏,2026-02-15 12:52:36,0
B00018945,U000772,P001895,加购,2026-02-12 00:36:36,0
B00018946,U002575,P000616,收藏,2026-01-18 02:48:36,0
B00018947,U002197,P000040,浏览,2026-01-10 14:29:36,18
B00018948,U004716,P001424,浏览,2026-01-18 13:00:36,446
B00018949,U001998,P001640,点击,2026-01-07 05:35:36,537
B00018950,U002083,P001871,浏览,2026-01-16 14:24:36,354
B00018951,U002429,P001920,浏览,2026-01-03 19:59:36,573
B00018952,U000772,P001384,收藏,2025-12-12 10:36:36,0
B00018953,U002275,P000710,点击,2025-12-07 02:26:36,580
B00018954,U001164,P000993,浏览,2026-01-27 05:59:36,597
B00018955,U003638,P000240,点击,2026-01-02 15:34:36,218
B00018956,U004883,P001421,浏览,2026-02-20 09:36:36,537
B00018957,U004432,P001988,浏览,2026-02-18 11:14:36,96
B00018958,U003694,P001504,浏览,2026-01-21 14:42:36,212
B00018959,U003351,P000562,点击,2025-12-23 03:15:36,347
B00018960,U002380,P000157,加购,2026-02-10 20:32:36,0
B00018961,U000773,P000954,加购,2025-12-13 22:55:36,0
B00018962,U000724,P001671,点击,2026-01-24 13:47:36,148
B00018963,U001219,P001249,收藏,2026-02-10 14:38:36,0
B00018964,U004727,P000773,点击,2026-02-22 11:37:36,264
B00018965,U000706,P001786,浏览,2025-12-08 23:22:36,415
B00018966,U001282,P001192,浏览,2026-02-06 02:09:36,193
B00018967,U002736,P000516,点击,2025-12-17 20:53:36,283
B00018968,U004538,P000519,点击,2025-12-28 08:45:36,455
B00018969,U000611,P000976,浏览,2025-12-25 22:05:36,46
B00018970,U001732,P001573,浏览,2025-12-30 15:17:36,195
B00018971,U001653,P001649,加购,2025-12-27 23:51:36,0
B00018972,U000902,P000587,收藏,2026-01-17 11:06:36,0
B00018973,U004047,P000187,点击,2025-12-13 15:11:36,73
B00018974,U003197,P001586,浏览,2026-01-31 12:22:36,497
B00018975,U004897,P000837,收藏,2025-12-14 05:10:36,0
B00018976,U003532,P001181,点击,2026-01-17 03:10:36,464
B00018977,U000171,P001463,浏览,2025-12-22 03:49:36,64
B00018978,U004406,P000887,收藏,2026-01-03 14:30:36,0
B00018979,U002400,P000601,点击,2026-01-19 23:20:36,136
B00018980,U004956,P001219,点击,2026-02-13 02:01:36,344
B00018981,U003964,P001504,浏览,2025-12-13 20:52:36,212
B00018982,U001375,P000030,浏览,2026-01-26 16:14:36,563
B00018983,U001597,P000404,点击,2025-12-28 16:47:36,250
B00018984,U000996,P000990,浏览,2026-01-03 12:13:36,442
B00018985,U003297,P001091,浏览,2025-12-30 14:01:36,599
B00018986,U000746,P000573,浏览,2026-01-01 01:05:36,514
B00018987,U001810,P001324,浏览,2026-01-23 20:47:36,467
B00018988,U000743,P001592,点击,2025-12-07 08:05:36,107
B00018989,U003321,P000079,加购,2025-12-13 08:40:36,0
B00018990,U001494,P000956,浏览,2026-01-03 16:50:36,22
B00018991,U003521,P001193,浏览,2026-01-24 15:35:36,189
B00018992,U003423,P000846,加购,2025-12-30 19:17:36,0
B00018993,U003156,P001832,点击,2025-12-28 22:04:36,140
B00018994,U002724,P000818,浏览,2026-01-13 08:05:36,14
B00018995,U002001,P001162,浏览,2025-12-09 03:22:36,579
B00018996,U004269,P001809,收藏,2026-01-17 19:32:36,0
B00018997,U001929,P000015,收藏,2025-12-18 14:55:36,0
B00018998,U004241,P001629,加购,2026-02-13 13:12:36,0
B00018999,U004858,P001717,浏览,2026-01-03 19:57:36,408
B00019000,U003523,P001506,浏览,2025-12-13 03:59:36,591
B00019001,U002369,P001993,点击,2025-12-20 18:09:36,378
B00019002,U001172,P001075,收藏,2026-01-21 17:25:36,0
B00019003,U002754,P000721,收藏,2026-01-08 19:37:36,0
B00019004,U002960,P001145,点击,2026-03-03 23:29:36,524
B00019005,U001665,P001090,加购,2025-12-16 10:43:36,0
B00019006,U002723,P001050,浏览,2025-12-17 02:14:36,170
B00019007,U003201,P000806,浏览,2026-02-09 12:34:36,377
B00019008,U000683,P001003,浏览,2025-12-24 07:16:36,69
B00019009,U003909,P000893,浏览,2026-01-07 21:15:36,488
B00019010,U001510,P000860,收藏,2026-02-07 17:36:36,0
B00019011,U002264,P001310,浏览,2025-12-23 00:23:36,293
B00019012,U002285,P000747,浏览,2026-01-16 20:24:36,112
B00019013,U002144,P001079,浏览,2025-12-08 02:37:36,277
B00019014,U002960,P000649,浏览,2026-02-25 13:19:36,383
B00019015,U001657,P001020,加购,2026-01-12 13:48:36,0
B00019016,U003267,P000784,浏览,2026-02-20 03:08:36,379
B00019017,U001274,P001048,浏览,2026-02-13 00:02:36,589
B00019018,U003519,P000214,浏览,2025-12-11 13:34:36,178
B00019019,U002016,P000788,加购,2025-12-11 21:25:36,0
B00019020,U000918,P000062,浏览,2026-01-10 07:18:36,370
B00019021,U000952,P000052,加购,2025-12-28 22:14:36,0
B00019022,U003025,P001662,浏览,2025-12-22 23:24:36,200
B00019023,U000155,P001358,加购,2026-02-13 23:52:36,0
B00019024,U004416,P001076,浏览,2025-12-28 04:21:36,310
B00019025,U000301,P000299,浏览,2026-02-28 20:33:36,431
B00019026,U000195,P000608,点击,2026-01-06 19:45:36,14
B00019027,U001438,P000650,点击,2026-02-09 20:50:36,346
B00019028,U000733,P000322,浏览,2026-02-02 00:07:36,559
B00019029,U004942,P000327,浏览,2026-03-02 03:09:36,106
B00019030,U003045,P001985,浏览,2026-02-21 06:22:36,101
B00019031,U001452,P000613,点击,2026-01-12 08:01:36,326
B00019032,U004710,P000015,收藏,2026-02-26 05:09:36,0
B00019033,U001289,P000331,浏览,2026-01-04 00:24:36,146
B00019034,U003248,P000596,浏览,2026-01-04 15:58:36,232
B00019035,U001376,P001330,浏览,2026-02-20 08:47:36,426
B00019036,U004280,P001065,浏览,2025-12-22 18:10:36,115
B00019037,U003974,P000060,点击,2026-01-20 03:28:36,248
B00019038,U004595,P000289,加购,2026-01-02 13:12:36,0
B00019039,U003265,P000820,浏览,2026-02-27 20:36:36,507
B00019040,U001000,P001702,浏览,2026-03-03 09:58:36,454
B00019041,U002043,P000468,加购,2025-12-18 01:46:36,0
B00019042,U001045,P000378,点击,2026-01-08 07:20:36,328
B00019043,U003406,P000192,收藏,2026-02-27 22:00:36,0
B00019044,U004894,P000394,收藏,2025-12-07 08:35:36,0
B00019045,U001079,P000352,浏览,2026-02-25 06:25:36,252
B00019046,U004400,P000612,浏览,2026-02-17 10:58:36,310
B00019047,U001558,P001970,加购,2025-12-08 23:48:36,0
B00019048,U002137,P001983,浏览,2026-01-14 09:51:36,192
B00019049,U002928,P000315,浏览,2026-02-24 05:38:36,268
B00019050,U001835,P001164,点击,2026-01-16 19:38:36,365
B00019051,U004401,P000570,浏览,2025-12-28 11:48:36,89
B00019052,U003820,P000217,收藏,2026-02-02 08:36:36,0
B00019053,U004380,P000009,收藏,2026-03-05 07:35:36,0
B00019054,U002044,P000945,收藏,2026-03-03 19:38:36,0
B00019055,U000441,P001469,浏览,2026-02-14 18:30:36,156
B00019056,U003955,P000081,点击,2026-02-19 16:54:36,370
B00019057,U001469,P001742,浏览,2026-01-14 04:45:36,260
B00019058,U001963,P000472,浏览,2026-02-06 03:36:36,393
B00019059,U003449,P001641,收藏,2026-01-24 18:44:36,0
B00019060,U003568,P000763,加购,2026-03-01 18:39:36,0
B00019061,U002895,P000563,浏览,2026-02-24 04:40:36,551
B00019062,U003936,P000429,浏览,2026-02-24 23:14:36,357
B00019063,U003011,P001091,浏览,2025-12-23 15:48:36,565
B00019064,U003864,P000370,浏览,2026-01-29 23:01:36,438
B00019065,U003456,P000361,浏览,2026-02-19 21:48:36,279
B00019066,U000745,P001104,收藏,2026-01-16 08:11:36,0
B00019067,U000557,P001554,收藏,2025-12-17 05:41:36,0
B00019068,U003801,P001767,收藏,2026-01-03 20:36:36,0
B00019069,U004726,P000957,加购,2026-02-19 12:59:36,0
B00019070,U001852,P000178,点击,2026-01-25 20:33:36,207
B00019071,U002420,P000654,点击,2026-01-10 14:45:36,202
B00019072,U002357,P000650,浏览,2026-02-11 05:29:36,122
B00019073,U003865,P001994,浏览,2026-02-14 11:31:36,126
B00019074,U004198,P000390,浏览,2025-12-23 10:22:36,279
B00019075,U001884,P000771,浏览,2026-02-16 03:39:36,387
B00019076,U004298,P001649,浏览,2026-01-22 05:58:36,228
B00019077,U003844,P001622,点击,2026-01-15 19:11:36,595
B00019078,U004129,P000386,点击,2026-01-07 18:32:36,150
B00019079,U000018,P001767,浏览,2026-02-25 07:37:36,64
B00019080,U004968,P000844,浏览,2026-02-14 12:22:36,512
B00019081,U000672,P001913,浏览,2026-01-26 03:14:36,494
B00019082,U001139,P001921,点击,2026-01-24 12:36:36,68
B00019083,U000208,P000948,加购,2026-02-13 00:21:36,0
B00019084,U000161,P001125,浏览,2026-02-13 00:33:36,545
B00019085,U003362,P000141,收藏,2025-12-29 00:48:36,0
B00019086,U004415,P000544,点击,2026-02-15 11:45:36,206
B00019087,U004558,P000921,浏览,2026-01-31 02:05:36,378
B00019088,U001583,P000499,点击,2026-02-27 11:54:36,287
B00019089,U001986,P001446,点击,2026-01-05 10:59:36,11
B00019090,U002957,P001413,收藏,2026-01-22 21:42:36,0
B00019091,U000052,P001893,点击,2026-02-12 13:29:36,447
B00019092,U002666,P000914,点击,2026-02-01 01:49:36,257
B00019093,U004706,P000138,浏览,2026-02-16 09:25:36,335
B00019094,U001745,P001205,浏览,2026-02-02 11:27:36,104
B00019095,U000964,P001747,浏览,2026-02-04 18:56:36,389
B00019096,U004319,P001442,浏览,2026-01-05 02:18:36,34
B00019097,U003711,P001566,点击,2026-01-28 06:10:36,525
B00019098,U004933,P001952,浏览,2026-01-01 18:44:36,323
B00019099,U001150,P000651,点击,2025-12-08 16:29:36,98
B00019100,U002560,P000598,浏览,2026-03-05 18:37:36,262
B00019101,U002178,P000158,浏览,2026-01-13 19:54:36,378
B00019102,U002756,P001537,浏览,2026-02-07 02:47:36,264
B00019103,U001068,P000006,点击,2025-12-14 18:38:36,576
B00019104,U001830,P000590,加购,2026-02-03 18:49:36,0
B00019105,U004284,P001720,浏览,2025-12-28 09:10:36,198
B00019106,U004340,P001219,浏览,2026-01-09 22:48:36,58
B00019107,U000923,P000058,浏览,2026-01-05 14:19:36,206
B00019108,U001551,P000999,收藏,2025-12-29 17:27:36,0
B00019109,U002983,P001231,点击,2025-12-29 23:07:36,557
B00019110,U002045,P001631,收藏,2025-12-25 22:07:36,0
B00019111,U002982,P001280,浏览,2026-02-09 03:35:36,451
B00019112,U004415,P001534,点击,2026-02-28 12:59:36,68
B00019113,U001598,P000892,浏览,2026-01-09 15:36:36,438
B00019114,U002322,P000147,浏览,2025-12-06 03:40:36,337
B00019115,U004859,P000957,点击,2026-01-15 09:13:36,388
B00019116,U002022,P000830,浏览,2026-01-07 09:27:36,94
B00019117,U001318,P000982,点击,2025-12-23 10:36:36,150
B00019118,U003476,P001863,点击,2025-12-15 16:48:36,553
B00019119,U003556,P001243,浏览,2025-12-05 02:44:36,125
B00019120,U004298,P000931,浏览,2026-01-09 02:19:36,139
B00019121,U001558,P001195,浏览,2025-12-17 03:34:36,75
B00019122,U003799,P001541,浏览,2025-12-14 21:22:36,545
B00019123,U001070,P001152,浏览,2026-01-01 19:12:36,283
B00019124,U000498,P001070,浏览,2026-01-26 03:18:36,64
B00019125,U000105,P000803,浏览,2026-02-01 11:58:36,503
B00019126,U003754,P000356,点击,2025-12-31 13:52:36,402
B00019127,U004036,P001125,浏览,2026-01-26 09:16:36,420
B00019128,U001848,P001660,浏览,2026-01-05 07:53:36,511
B00019129,U003149,P000727,加购,2026-02-18 14:54:36,0
B00019130,U001578,P001956,浏览,2025-12-14 08:31:36,260
B00019131,U002573,P001796,点击,2026-01-20 16:22:36,588
B00019132,U000984,P001469,浏览,2026-02-12 08:06:36,37
B00019133,U002061,P001282,点击,2025-12-21 15:58:36,304
B00019134,U004630,P000101,浏览,2026-02-11 05:40:36,590
B00019135,U004648,P000163,浏览,2026-01-05 16:29:36,18
B00019136,U001500,P000558,点击,2026-02-11 07:49:36,463
B00019137,U000127,P001028,加购,2026-01-16 09:18:36,0
B00019138,U001758,P000763,收藏,2026-01-31 23:04:36,0
B00019139,U004919,P001408,浏览,2025-12-15 13:30:36,565
B00019140,U002270,P001468,浏览,2026-01-01 12:49:36,186
B00019141,U001615,P001584,点击,2025-12-19 13:11:36,317
B00019142,U002445,P001400,浏览,2025-12-07 13:17:36,229
B00019143,U000099,P001540,点击,2025-12-15 13:57:36,203
B00019144,U001507,P001734,收藏,2026-02-26 15:41:36,0
B00019145,U003476,P001587,浏览,2026-03-01 23:37:36,416
B00019146,U003258,P001041,加购,2026-02-14 02:32:36,0
B00019147,U004375,P001284,点击,2026-01-26 15:14:36,132
B00019148,U000376,P000342,浏览,2026-01-11 11:50:36,417
B00019149,U003475,P000697,浏览,2025-12-23 13:16:36,6
B00019150,U000236,P000981,浏览,2026-02-08 05:03:36,440
B00019151,U004754,P001996,浏览,2026-02-11 16:30:36,209
B00019152,U004164,P000647,浏览,2026-02-02 12:48:36,68
B00019153,U001981,P000944,浏览,2026-01-21 23:23:36,183
B00019154,U001200,P000860,浏览,2026-02-06 11:14:36,375
B00019155,U000617,P000238,点击,2026-01-11 05:47:36,570
B00019156,U001954,P000845,收藏,2026-02-13 17:49:36,0
B00019157,U000818,P001515,浏览,2025-12-28 02:52:36,248
B00019158,U000053,P001185,点击,2026-01-11 10:49:36,402
B00019159,U003030,P001512,加购,2026-01-03 01:15:36,0
B00019160,U004812,P000845,浏览,2026-01-26 02:41:36,396
B00019161,U004488,P001220,点击,2025-12-14 17:56:36,567
B00019162,U003104,P001152,点击,2026-03-05 14:45:36,158
B00019163,U000191,P000440,浏览,2025-12-06 03:03:36,296
B00019164,U001719,P001305,收藏,2026-03-05 19:26:36,0
B00019165,U000831,P001011,浏览,2026-02-04 02:09:36,62
B00019166,U003473,P001108,加购,2025-12-14 10:34:36,0
B00019167,U002099,P001382,点击,2025-12-17 19:41:36,400
B00019168,U003361,P000163,浏览,2026-01-18 01:09:36,219
B00019169,U002586,P001353,点击,2026-01-03 22:32:36,535
B00019170,U002326,P001630,加购,2026-01-25 20:31:36,0
B00019171,U000451,P000423,收藏,2026-02-23 10:51:36,0
B00019172,U004430,P000023,点击,2025-12-28 18:58:36,242
B00019173,U000765,P000395,浏览,2026-01-16 18:25:36,297
B00019174,U002554,P001103,浏览,2026-02-25 11:23:36,449
B00019175,U000482,P001775,收藏,2025-12-17 14:28:36,0
B00019176,U002408,P001141,收藏,2025-12-25 20:31:36,0
B00019177,U004649,P001814,浏览,2026-01-19 05:09:36,439
B00019178,U000076,P001361,浏览,2026-01-13 12:36:36,72
B00019179,U004769,P001967,点击,2025-12-22 20:14:36,115
B00019180,U002336,P001292,浏览,2026-02-08 03:10:36,506
B00019181,U001461,P000243,浏览,2025-12-14 11:37:36,298
B00019182,U003249,P001443,点击,2026-01-17 07:46:36,374
B00019183,U001999,P001314,点击,2025-12-18 18:31:36,237
B00019184,U002591,P000129,浏览,2026-01-17 20:36:36,542
B00019185,U001884,P001273,收藏,2025-12-12 03:03:36,0
B00019186,U000199,P001184,收藏,2026-02-22 21:37:36,0
B00019187,U002468,P001924,浏览,2025-12-13 03:44:36,457
B00019188,U001098,P001432,浏览,2026-01-31 13:24:36,418
B00019189,U003495,P001479,浏览,2026-03-04 21:30:36,477
B00019190,U004207,P000509,浏览,2026-01-06 07:24:36,587
B00019191,U003966,P001356,浏览,2026-02-16 21:55:36,540
B00019192,U002142,P000918,点击,2026-01-16 12:13:36,466
B00019193,U000297,P001265,点击,2025-12-23 13:29:36,425
B00019194,U002309,P000931,点击,2026-01-07 02:12:36,315
B00019195,U002773,P001493,浏览,2025-12-15 16:03:36,295
B00019196,U003846,P000413,点击,2026-03-04 02:05:36,217
B00019197,U000318,P000113,收藏,2026-02-11 09:43:36,0
B00019198,U000272,P000913,点击,2026-02-08 16:43:36,241
B00019199,U001368,P000156,点击,2026-01-14 08:12:36,95
B00019200,U002451,P001327,加购,2026-02-04 23:57:36,0
B00019201,U003312,P000425,收藏,2026-02-21 20:19:36,0
B00019202,U001659,P000017,浏览,2026-02-02 19:51:36,175
B00019203,U000443,P000516,收藏,2026-02-26 08:17:36,0
B00019204,U000609,P001528,加购,2026-02-04 03:06:36,0
B00019205,U001093,P001065,收藏,2026-01-04 20:21:36,0
B00019206,U003785,P000646,浏览,2026-02-20 13:44:36,325
B00019207,U002858,P001999,点击,2026-02-10 08:52:36,287
B00019208,U001945,P001964,点击,2026-01-27 18:01:36,505
B00019209,U002872,P001176,浏览,2026-02-05 21:48:36,388
B00019210,U000943,P001078,点击,2026-01-16 00:47:36,394
B00019211,U001458,P000712,加购,2026-01-31 23:14:36,0
B00019212,U001365,P001015,浏览,2026-02-19 13:26:36,23
B00019213,U002139,P000873,收藏,2025-12-30 23:26:36,0
B00019214,U000289,P000347,点击,2025-12-30 23:34:36,569
B00019215,U003345,P000639,点击,2026-01-12 07:19:36,28
B00019216,U004687,P001823,浏览,2025-12-04 23:30:36,26
B00019217,U002631,P001289,收藏,2025-12-07 04:52:36,0
B00019218,U004644,P001746,点击,2025-12-19 11:40:36,469
B00019219,U004654,P000821,点击,2026-01-25 21:16:36,234
B00019220,U000224,P000636,浏览,2025-12-27 12:56:36,486
B00019221,U003651,P000002,浏览,2026-01-04 14:23:36,410
B00019222,U002819,P001238,浏览,2025-12-24 04:20:36,178
B00019223,U001522,P000404,收藏,2026-01-02 12:30:36,0
B00019224,U001655,P000888,浏览,2025-12-30 04:08:36,190
B00019225,U003629,P000874,浏览,2026-02-13 02:19:36,295
B00019226,U004773,P001796,收藏,2026-01-22 03:09:36,0
B00019227,U003859,P001254,浏览,2025-12-23 05:01:36,130
B00019228,U002093,P001708,浏览,2025-12-26 17:27:36,319
B00019229,U004464,P000830,浏览,2026-01-28 12:16:36,79
B00019230,U000737,P001293,加购,2025-12-07 13:37:36,0
B00019231,U000146,P001137,浏览,2025-12-12 14:29:36,556
B00019232,U002398,P001172,浏览,2026-02-18 22:38:36,112
B00019233,U004895,P001972,点击,2026-02-19 12:58:36,60
B00019234,U003478,P001158,点击,2025-12-20 03:13:36,155
B00019235,U001034,P000655,浏览,2026-02-18 18:50:36,326
B00019236,U002282,P000200,浏览,2026-01-04 08:05:36,22
B00019237,U004620,P000576,浏览,2026-01-23 14:15:36,510
B00019238,U001728,P000510,点击,2026-02-07 03:51:36,553
B00019239,U003001,P001630,浏览,2025-12-12 20:52:36,333
B00019240,U000386,P001956,点击,2026-01-20 07:53:36,197
B00019241,U002321,P001188,收藏,2025-12-16 05:14:36,0
B00019242,U004020,P000131,浏览,2026-01-15 17:51:36,454
